School Year,System Id,System Name,AJC_ATL_metro_ID,School Id,School Name,Grade Configuration,Grade Cluster,CCRPI Score,Achievement Points,Progress Points,Achievement Gap Points,ETB Points,EL/ED/SWD Performance Points,Challenge Points
2012,633,Cobb County,Y,0184,McCleskey Middle School,"06, 07, 08",M,96.6,65.8,10.8,15,0.5,4.5,5
2012,633,Cobb County,Y,0507,McClure Middle School,"06, 07, 08",M,93.8,65.4,10.7,15,0,2.7,2.7
2012,633,Cobb County,Y,1064,McEachern High School,"09, 10, 11, 12",H,79.5,52.1,11.2,12.2,0,4,4
2012,633,Cobb County,Y,3064,Milford Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,70.3,47,10.2,8.3,0.5,4.3,4.8
2012,633,Cobb County,Y,0278,Mount Bethel Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,99.3,69.2,11.4,15,1,2.7,3.7
2012,633,Cobb County,Y,0288,Mountain View Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.1,68.2,10.9,15,0.5,2.5,3
2012,633,Cobb County,Y,0375,Murdock Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.3,68.9,10.8,15,1,2.6,3.6
2012,633,Cobb County,Y,0391,Nicholson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,92.6,61.5,9.8,15,1,5.3,6.3
2012,633,Cobb County,Y,0199,Nickajack Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,78.4,54.2,10.7,9.8,1,2.7,3.7
2012,633,Cobb County,Y,2056,North Cobb High School,"09, 10, 11, 12",H,86.5,56,11.6,15,0,3.9,3.9
2012,633,Cobb County,Y,1066,Norton Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,64.2,43.6,10.3,6,0.5,3.8,4.3
2012,633,Cobb County,Y,0186,Oakwood Digital Academy,"09, 10, 11, 12",H,48.4,32,8.9,7.5,0,0,0
2012,633,Cobb County,Y,2066,Osborne High School,"09, 10, 11, 12",H,68.7,40.7,11.3,14.1,0,2.6,2.6
2012,633,Cobb County,Y,0602,Palmer Middle School,"06, 07, 08",M,92.3,62.6,11.4,14.3,0,4,4
2012,633,Cobb County,Y,4066,Pebblebrook High School,"09, 10, 11, 12",H,68.2,44,9.6,13.1,0,1.5,1.5
2012,633,Cobb County,Y,0109,Pickett's Mill Elementary,"PK, KK, 01, 02, 03, 04, 05",E,95.6,65.4,11.1,15,0.5,3.6,4.1
2012,633,Cobb County,Y,0280,Pine Mountain Middle School,"06, 07, 08",M,86.4,59.2,10.7,12.8,0.5,3.2,3.7
2012,633,Cobb County,Y,0204,Pitner Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84.7,54.7,11.6,12.8,0.5,5.1,5.6
2012,633,Cobb County,Y,0188,Pope High School,"09, 10, 11, 12",H,94.1,65.8,11.8,15,0,1.5,1.5
2012,633,Cobb County,Y,0489,Powder Springs Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,71.7,49.1,9.4,9.8,0.5,2.9,3.4
2012,633,Cobb County,Y,1067,Powers Ferry Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,70.5,45,9.6,10.5,1,4.4,5.4
2012,633,Cobb County,Y,0102,Riverside Intermediate School,"02, 03, 04, 05",E,59.4,41.8,10.1,7.5,0,0,0
2012,633,Cobb County,Y,0307,Riverside Primary School,"PK, KK, 01",E,96,66.5,NA,NA,1,,1
2012,633,Cobb County,Y,0378,Rocky Mount Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.5,67.1,11.1,15,0.5,3.8,4.3
2012,633,Cobb County,Y,3067,Russell Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,77,51.1,9,11.3,0.5,5.1,5.6
2012,633,Cobb County,Y,0398,Sanders Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,61.1,43.6,9,7.5,0.5,0.5,1
2012,633,Cobb County,Y,5067,Sedalia Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,91,58.7,11.9,12.8,1,6.6,7.6
2012,633,Cobb County,Y,0291,Shallowford Falls Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.7,68.9,10.8,15,1.5,2.5,4
2012,633,Cobb County,Y,0389,Simpson Middle School,"06, 07, 08",M,99,67.8,11.1,15,2,3.1,5.1
2012,633,Cobb County,Y,1068,Sky View Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,66.5,45.8,9.7,7.5,0.5,3,3.5
2012,633,Cobb County,Y,0294,Smitha Middle School,"06, 07, 08",M,81.9,54.6,10.4,13.5,0,3.4,3.4
2012,633,Cobb County,Y,0478,Sope Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,98.3,68.9,11.5,15,0.5,2.4,2.9
2012,633,Cobb County,Y,3056,South Cobb High School,"09, 10, 11, 12",H,68.3,44.4,9.9,11.3,0,2.7,2.7
2012,633,Cobb County,Y,0373,Sprayberry High School,"09, 10, 11, 12",H,87.5,57.7,11.1,15,0,3.7,3.7
2012,633,Cobb County,Y,0180,Still Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.1,65.5,11.9,15,1,3.7,4.7
2012,633,Cobb County,Y,0475,Tapp Middle School,"06, 07, 08",M,81.7,57.3,10.6,9,0.5,4.3,4.8
2012,634,Coffee County,N,0102,Ambrose Elementary School ,"PK, KK, 01, 02, 03, 04, 05",E,97.9,63.6,11.5,15,0.5,7.3,7.8
2012,634,Coffee County,N,0191,Broxton-Mary Hayes Elementary,"PK, KK, 01, 02, 03, 04, 05",E,94.8,59.7,12.8,13.5,0.5,8.3,8.8
2012,634,Coffee County,N,0100,Indian Creek Elementary,"PK, KK, 01, 02, 03, 04, 05",E,92.4,61.5,10.2,13.5,0.5,6.7,7.2
2012,634,Coffee County,N,5050,Westside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,91.4,60.9,8.9,13.5,0.5,7.6,8.1
2012,634,Coffee County,N,0282,Eastside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.4,60.8,10.2,13.5,0.5,5.4,5.9
2012,634,Coffee County,N,3052,West Green Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,89,58.9,9.6,11.3,1,8.2,9.2
2012,634,Coffee County,N,0182,Satilla Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,88.7,58.4,9.7,11.3,0.5,8.8,9.3
2012,634,Coffee County,N,0308,George Washington Carver Freshman Campus,9,H,86.7,57.8,10.2,13.8,0,4.9,4.9
2012,634,Coffee County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,90.1,60.4,10,12,0,7.7,7.7
2012,634,Coffee County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,77.2,54.4,8.4,11.3,0,3.1,3.1
2012,680,Jeff Davis County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,79,50.3,10.3,14.1,0,4.3,4.3
2012,634,Coffee County,N,0291,Nicholls Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,82.1,55.2,8.4,9.8,1,7.7,8.7
2012,634,Coffee County,N,0108,Coffee Middle School,"06, 07, 08",M,77.7,54.4,8.4,11.3,0.5,3.1,3.6
2012,634,Coffee County,N,0195,Coffee County High School,"09, 10, 11, 12",H,70.2,44.7,9.3,13.1,0,3.1,3.1
2012,635,Colquitt County,N,0112,Colquitt County Achiecvement Center,"08, 09, 10, 11, 12",M,NA,NA,NA,NA,NA,NA,NA
2012,635,Colquitt County,N,2056,Wright Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,87.7,61.9,8.2,12,0.5,5.1,5.6
2012,635,Colquitt County,N,0278,Norman Park Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.8,58.8,8.5,12,1,6.5,7.5
2012,635,Colquitt County,N,4052,Hamilton Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,85.5,57.9,9.3,12.8,0.5,5,5.5
2012,635,Colquitt County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,78,55,9.7,11.3,0,2,2
2012,635,Colquitt County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,72.6,54.1,8.4,7.5,0,2.6,2.6
2012,723,Schley County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,78.9,54.7,8.7,13.1,0,2.4,2.4
2012,635,Colquitt County,N,2052,Funston Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84,56.4,8.3,12,0.5,6.8,7.3
2012,635,Colquitt County,N,3052,CA Gray Junior High School,"08, 09",M,81.7,55,9.8,13.5,0.5,2.9,3.4
2012,635,Colquitt County,N,0178,Doerun Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,80.2,56.9,7.6,9,1,5.7,6.7
2012,635,Colquitt County,N,3052,CA Gray Junior High School,"08, 09",H,77.1,55.7,11.4,10,0,0,0
2012,635,Colquitt County,N,3054,Okapilco Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,75.8,53.5,10.6,7.5,0.5,3.7,4.2
2012,635,Colquitt County,N,0187,Odom Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,75.6,53.6,7.8,9,1,4.2,5.2
2012,635,Colquitt County,N,0111,Willie J. Williams Middle School,"06, 07",M,74.3,51.8,9.7,9.8,1,2,3
2012,635,Colquitt County,N,5054,Sunset Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,73,52.3,8.4,9,1,2.3,3.3
2012,635,Colquitt County,N,1554,Colquitt County High School,"09, 10, 11, 12",H,67.9,46,9,12.2,0,0.7,0.7
2012,635,Colquitt County,N,3050,Stringfellow Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,58.7,43.3,7.6,6.8,1,0,1
2012,635,Colquitt County,N,4050,Cox Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,48.9,36.8,7.8,3.8,0.5,0,0.5
2012,635,Colquitt County,N,0112,Colquitt County Achiecvement Center,"08, 09, 10, 11, 12",H,39.5,27.2,6.4,NA,0,,0
2012,636,Columbia County,N,0192,Stevens Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,97.8,69,10.5,15,1.5,1.8,3.3
2012,636,Columbia County,N,0106,River Ridge Elementary,"PK, KK, 01, 02, 03, 04, 05",E,97.6,68.7,11.1,15,1,1.8,2.8
2012,636,Columbia County,N,0108,Stallings Island Middle School,"06, 07, 08",M,96.9,68.6,11.2,15,0.5,1.6,2.1
2012,636,Columbia County,N,0101,Greenbrier Middle School,"06, 07, 08",M,96,67.6,11.2,15,0.5,1.7,2.2
2012,636,Columbia County,N,0297,Greenbrier Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,94.4,67.3,9.2,15,1,1.9,2.9
2012,636,Columbia County,N,0188,Blue Ridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,94.2,65.2,9.7,15,1,3.3,4.3
2012,636,Columbia County,N,0173,Westmont Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,94.2,62.3,10.6,14.3,1,6,7
2012,636,Columbia County,N,0102,Lewiston Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,93.3,64.3,10.7,15,1,2.3,3.3
2012,636,Columbia County,N,2050,Columbia Middle School,"06, 07, 08",M,92.8,62.5,11,15,0.5,3.8,4.3
2012,636,Columbia County,N,1050,Bel Air Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,91.8,62.7,9.1,14.3,1,4.7,5.7
2012,636,Columbia County,N,0186,Evans Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,91.7,63.8,9.3,14.3,1,3.3,4.3
2012,636,Columbia County,N,0107,Evans Middle School,"06, 07, 08",M,91.2,64.2,9.6,14.3,0.5,2.6,3.1
2012,636,Columbia County,N,0290,Lakeside Middle School,"06, 07, 08",M,90.7,61.4,10.1,13.5,0.5,5.2,5.7
2012,636,Columbia County,N,0194,Riverside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.6,64.1,9.1,15,1,1.4,2.4
2012,636,Columbia County,N,0193,Riverside Middle School,"06, 07, 08",M,89.8,63.6,9.2,15,0.5,1.5,2
2012,636,Columbia County,N,0190,Brookwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,88.8,61.5,10,12,0.5,4.8,5.3
2012,636,Columbia County,N,0197,Greenbrier High School,"09, 10, 11, 12",H,88.7,62,11.3,15,0,0.4,0.4
2012,636,Columbia County,N,0189,Lakeside High School,"09, 10, 11, 12",H,88.7,61.4,11.1,15,0.5,0.7,1.2
2012,636,Columbia County,N,0208,Cedar Ridge Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,88.2,59.9,9.5,12.8,1,5,6
2012,636,Columbia County,N,3052,North Columbia Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.8,60.3,8.6,14.3,1,2.6,3.6
2012,636,Columbia County,N,2052,Martinez Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.7,60.8,9.1,12.8,1,3,4
2012,636,Columbia County,N,5052,South Columbia Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.2,59.4,8,11.3,1,6.5,7.5
2012,636,Columbia County,N,5050,Grovetown Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,85.4,59.6,9.6,11.3,1,3.9,4.9
2012,636,Columbia County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,91.9,63.3,9.8,15,0,3.8,3.8
2012,636,Columbia County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,90.6,63.1,10,15,0,2.5,2.5
2012,727,Stephens County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,78.8,55.5,8.1,11.3,0,3.9,3.9
2012,636,Columbia County,N,0212,Baker Place Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84.7,60.5,9,12,1,2.2,3.2
2012,636,Columbia County,N,0397,Euchee Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84.3,58,10.2,12,1,3.1,4.1
2012,636,Columbia County,N,4050,Evans High School,"09, 10, 11, 12",H,83.7,56.7,11.2,15,0,0.8,0.8
2012,636,Columbia County,N,0283,Harlem Middle School,"06, 07, 08",M,83.3,59.7,9,11.3,0.5,2.8,3.3
2012,636,Columbia County,N,0112,Grovetown High School,"09, 10, 11, 12",H,81.6,54.1,11.4,15,0,1.1,1.1
2012,636,Columbia County,N,0103,Grovetown Middle School,"06, 07, 08",M,81.3,58,9.4,10.5,0.5,2.9,3.4
2012,636,Columbia County,N,4052,North Harlem Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,78.1,54.6,10.7,9.8,1,2,3
2012,636,Columbia County,N,0183,Harlem High School,"09, 10, 11, 12",H,74.8,50.8,10.5,13.1,0,0.4,0.4
2012,771,Commerce City,N,1050,Commerce Elementary School,"03, 04",E,95.7,63,10.2,15,1,6.5,7.5
2012,771,Commerce City,N,0104,Commerce Primary,"PK, KK, 01, 02",E,94.5,65.8,NA,NA,0.5,,0.5
2012,771,Commerce City,N,0105,Commerce Middle School,"05, 06, 07, 08",E,93.4,63.1,9.8,15,0,5.5,5.5
2012,771,Commerce City,N,0105,Commerce Middle School,"05, 06, 07, 08",M,92.7,63.5,9.1,14.3,0,5.8,5.8
2012,771,Commerce City,N,0112,Commerce High School,"09, 10, 11, 12",H,86.6,57.1,10.1,15,0,4.4,4.4
2012,771,Commerce City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,94.8,63.4,10,15,0,6.4,6.4
2012,771,Commerce City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,92.7,63.5,9.1,14.3,0,5.8,5.8
2012,688,Lee County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,78.3,53.2,10.5,14.1,0,0.5,0.5
2012,7830410,Commission Charter Schools- Atlanta Heights Charter Commission School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06",M,62.6,43,7.6,8.3,0,3.7,3.7
2012,7830410,Commission Charter Schools- Atlanta Heights Charter Commission School,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06",E,60.9,40.6,9.8,10.5,0,0,0
2012,7830410,Commission Charter Schools- Atlanta Heights Charter Commission School,U,0410,Atlanta Heights Charter Commission School,"KK, 01, 02, 03, 04, 05, 06",M,62.6,43,7.6,8.3,0,3.7,3.7
2012,7830410,Commission Charter Schools- Atlanta Heights Charter Commission School,U,0410,Atlanta Heights Charter Commission School,"KK, 01, 02, 03, 04, 05, 06",E,60.9,40.6,9.8,10.5,0,0,0
2012,7830610,Commission Charter Schools- Coweta Charter Academy,U,0610,Coweta Charter Academy,"KK, 01, 02, 03, 04",E,89.8,60.4,10.5,15,0.5,3.4,3.9
2012,7830610,Commission Charter Schools- Coweta Charter Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04",E,89.3,60.4,10.5,15,0,3.4,3.4
2012,7830310,Commission Charter Schools- Fulton Leadership Academy,U,0310,Fulton Leadership Academy,"06, 07",M,90.2,58,10.8,14.3,0,7.1,7.1
2012,7830310,Commission Charter Schools- Fulton Leadership Academy,U,ALL,All Schools,"06, 07",M,90.2,58,10.8,14.3,0,7.1,7.1
2012,7830210,Commission Charter Schools- Pataula Charter Academy,U,0210,Pataula Charter Academy,"KK, 01, 02, 03, 04, 05, 06, 07",M,94.1,62.6,10.8,15,1,4.7,5.7
2012,7830210,Commission Charter Schools- Pataula Charter Academy,U,0210,Pataula Charter Academy,"KK, 01, 02, 03, 04, 05, 06, 07",E,86.2,54.1,10.5,14.3,1,6.3,7.3
2012,7830210,Commission Charter Schools- Pataula Charter Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07",M,93.1,62.6,10.8,15,0,4.7,4.7
2012,7830210,Commission Charter Schools- Pataula Charter Academy,U,ALL,All Schools,"KK, 01, 02, 03, 04, 05, 06, 07",E,85.2,54.1,10.5,14.3,0,6.3,6.3
2012,637,Cook County,N,0196,Cook Primary School,"PK, KK, 01, 02",E,92.6,64.1,NA,NA,1,,1
2012,637,Cook County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,81.1,56.9,9.4,9.8,0,5,5
2012,706,Muscogee County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,78.3,49.7,10.5,15,0,3.1,3.1
2012,637,Cook County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,71.1,51.8,8.6,9.8,0,0.9,0.9
2012,637,Cook County,N,0104,Cook Elementary School,"03, 04, 05",E,81.5,56.8,9.4,9.8,0.5,5,5.5
2012,637,Cook County,N,0111,Cook High School,"09, 10, 11, 12",H,76.7,50.2,10.1,12.2,0,4.2,4.2
2012,637,Cook County,N,0101,Cook County Middle School,"06, 07, 08",M,71.1,51.8,8.6,9.8,0,0.9,0.9
2012,638,Coweta County,N,0101,Arbor Springs Elementary,"PK, KK, 01, 02, 03, 04, 05",E,94.7,64.1,11.2,15,1,3.4,4.4
2012,638,Coweta County,N,0299,Madras Middle School,"06, 07, 08",M,94.1,65,10.2,15,1,2.9,3.9
2012,638,Coweta County,N,0115,Brooks Elementary,"PK, KK, 01, 02, 03, 04, 05",E,93.7,64.8,9.6,15,1,3.3,4.3
2012,638,Coweta County,N,0295,Thomas Crossroads Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,93.1,64.5,9.4,15,1.5,2.7,4.2
2012,638,Coweta County,N,0106,Lee Middle School,"06, 07, 08",M,91.3,61.9,10.1,15,0.5,3.8,4.3
2012,638,Coweta County,N,0191,Canongate Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,90.7,63.6,10.2,15,0,1.9,1.9
2012,638,Coweta County,N,0395,Arnall Middle School,"06, 07, 08",M,90.1,62.7,10.9,12,1,3.5,4.5
2012,638,Coweta County,N,0196,Northgate High School,"09, 10, 11, 12",H,89.5,60.4,11.3,15,0,2.8,2.8
2012,638,Coweta County,N,1056,Evans Middle School,"06, 07, 08",M,88.3,60,10.3,11.3,0.5,6.2,6.7
2012,638,Coweta County,N,0103,Willis Road Elementary,"PK, KK, 01, 02, 03, 04, 05",E,88,60.7,9.6,12.8,1,3.9,4.9
2012,638,Coweta County,N,2056,Northside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,87.7,60.7,10.4,12,1,3.6,4.6
2012,638,Coweta County,N,0192,Newnan Crossing Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.9,60.2,9.7,11.3,1,4.7,5.7
2012,638,Coweta County,N,0195,Jefferson Parkway Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.8,57.5,9.2,12,0.5,7.6,8.1
2012,638,Coweta County,N,0289,East Coweta Middle School,"06, 07, 08",M,86.3,61.1,9.5,11.3,0.5,3.9,4.4
2012,638,Coweta County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,86.3,61,10.2,11.3,0,3.8,3.8
2012,638,Coweta County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,85.2,59.5,9.6,11.3,0,4.8,4.8
2012,766,Carrollton City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,77.9,56.1,9.2,11.3,0,1.3,1.3
2012,638,Coweta County,N,3054,Moreland Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,84,58.5,9.7,11.3,1,3.5,4.5
2012,638,Coweta County,N,2050,Atkinson Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,83.9,57.8,10.4,9.8,1,4.9,5.9
2012,638,Coweta County,N,0189,White Oak Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,83.4,59.5,9.5,11.3,0.5,2.6,3.1
2012,638,Coweta County,N,0199,Poplar Road Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,82,56.6,9,12,0.5,3.9,4.4
2012,638,Coweta County,N,5056,Western Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,80.5,54.3,9.5,11.3,1,4.4,5.4
2012,638,Coweta County,N,3052,Elm Street Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,80.3,56.6,9.3,11.3,1,2.1,3.1
2012,638,Coweta County,N,0203,Glanton Elementary,"PK, KK, 01, 02, 03, 04, 05",E,80.3,55,10.2,9.8,0.5,4.8,5.3
2012,638,Coweta County,N,0301,Smokey Road Middle School,"06, 07, 08",M,80,55.7,10,9,0.5,4.8,5.3
2012,638,Coweta County,N,5054,Newnan High School,"09, 10, 11, 12",H,79.9,52.6,10.3,12.2,0.5,4.3,4.8
2012,638,Coweta County,N,2052,Eastside Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,79.8,58,9,9,1,2.8,3.8
2012,638,Coweta County,N,0389,East Coweta High School,"09, 10, 11, 12",H,79.3,53.6,10.3,12.2,0.5,2.7,3.2
2012,638,Coweta County,N,1050,Arnco-Sargent Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,77,54.9,9.3,10.5,0.5,1.8,2.3
2012,638,Coweta County,N,0201,Welch Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,75.4,57.1,8.4,9,0.5,0.4,0.9
2012,638,Coweta County,N,1054,Ruth Hill Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,74.7,53.7,9.4,8.3,1,2.3,3.3
2012,639,Crawford County,N,0202,Crawford County Middle School,"06, 07, 08",M,84.5,56.7,10.1,14.3,0,3.4,3.4
2012,639,Crawford County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,84.5,56.7,10.1,14.3,0,3.4,3.4
2012,639,Crawford County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,77.3,53.9,7.5,9,0,6.9,6.9
2012,672,Harris County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,77.9,54.1,10.1,12.2,0,1.5,1.5
2012,639,Crawford County,N,0192,Crawford County Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,77.3,53.9,7.5,9,0,6.9,6.9
2012,639,Crawford County,N,0193,Crawford County High School,"09, 10, 11, 12",H,63,40.7,9.2,13.1,0,0,0
2012,640,Crisp County,N,5050,J. S. Pate Elementary School,"KK, 01, 02",E,98.7,68.4,NA,NA,1,,1
2012,640,Crisp County,N,1050,Blackshear Trail Elementary School,"PK, KK, 01, 02",E,98.1,68,NA,NA,1,,1
2012,640,Crisp County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,78.1,51.8,8.8,10.5,0,7,7
2012,640,Crisp County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,75.8,51,9.6,10.5,0,4.7,4.7
2012,695,Madison County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,77.9,49.8,9.7,13.1,0,5.3,5.3
2012,640,Crisp County,N,2052,Southwestern Elementary School,"03, 04, 05",E,79.8,52.2,8.6,11.3,0.5,7.2,7.7
2012,640,Crisp County,N,0197,Crisp County Middle School,"06, 07, 08",M,75.8,51,9.6,10.5,0,4.7,4.7
2012,640,Crisp County,N,0297,A. S. Clark Elementary School,"03, 04, 05",E,73.8,49.6,9,9.8,0.5,4.9,5.4
2012,640,Crisp County,N,0196,Crisp County High School,"09, 10, 11, 12",H,69.3,46.7,8.7,12.2,0.5,1.2,1.7
2012,641,Dade County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",M,76.7,56.9,8.9,9,0,1.9,1.9
2012,641,Dade County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,70.6,54.5,8.6,7.5,0,0,0
2012,657,Floyd County,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",H,77.8,51.1,10.1,14.1,0,2.5,2.5
2012,641,Dade County,N,0295,Dade Middle School,"06, 07, 08",M,76.7,56.9,8.9,9,0,1.9,1.9
2012,641,Dade County,N,0101,Dade Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,74.9,55.9,8.2,9,0.5,1.3,1.8
2012,641,Dade County,N,0195,Dade County High School,"09, 10, 11, 12",H,70.5,48.9,10,10,0,1.6,1.6
2012,641,Dade County,N,0275,Davis Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,67.7,50.7,9.7,6.8,0.5,0,0.5
2012,772,Dalton City,N,1050,Brookwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,91.8,60.8,9.5,14.3,1,6.2,7.2
2012,772,Dalton City,N,0173,Westwood Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,86.4,60.3,10.6,11.3,0.5,3.7,4.2
2012,772,Dalton City,N,0101,Park Creek Elementary School,"PK, KK, 01, 02, 03, 04, 05",E,85.1,53.8,9.3,14.3,1,6.7,7.7
2012,772,Dalton City,N,ALL,All Schools,"PK, KK, 01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",E,80.6,55.3,9.7,10.5,0,5.1,5.1
